,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
5,evaluation,250.0kW,oort,9,0,0.9613687026926012,0.0038560552056878805,0,100.0,250.0,57.19146897683162,100.0,100.0,0,85.5,16.1,4985
0,training,1.9kW,oort,10,0,0.0,0.0,0,55.193272583109724,1.9,0.0,54.88452258310972,54.88452258310972,0.0,51.8,16.1,4992
1,training,2.8kW,oort,10,0,0.0,0.0,0,57.64353484996978,2.8,0.0,57.188534849969784,57.188534849969784,0.0,7.2,16.1,4992
2,training,7.7kW,oort,10,1,0.9453864693641663,0.00400398438796401,585,70.63919299299764,7.7,59.10075976454729,69.42359579998538,69.42359579998538,0.2194018891552897,43.4,16.1,4992
3,training,11.5kW,oort,10,1,0.9308707118034363,0.004465597216039896,585,80.84918217558509,11.5,62.41466594475773,79.02263025585643,79.02263025585643,0.25968049397755866,4.0,16.1,4992
4,training,120.0kW,oort,10,1,0.5919696092605591,0.024988165125250816,585,100.0,120.0,146.69494877201464,100.0,100.0,0.29293483795620784,20.0,16.1,4992
5,training,250.0kW,oort,10,1,0.9327958226203918,0.004314609803259373,585,100.0,250.0,60.49652001666322,100.0,100.0,0.28731816274909966,4.0,16.1,4992
0,evaluation,1.9kW,oort,10,0,0.9603228041332201,0.0036228420212864876,0,55.49832813866528,1.9,55.314655204021086,55.193272583109724,55.193272583109724,0,82.5,16.1,5570
1,evaluation,2.8kW,oort,10,0,0.944043594941184,0.004485048353672028,0,58.09309040552534,2.8,61.34498130604196,57.64353484996978,57.64353484996978,0,7.2,16.1,5570
2,evaluation,7.7kW,oort,10,0,0.9619588517662591,0.003449393901973963,0,71.87547077077541,7.7,54.85525924421831,70.63919299299764,70.63919299299764,0,37.3,16.1,5570
3,evaluation,11.5kW,oort,10,0,0.9609484942804336,0.003705656388774514,0,82.69557106447397,11.5,56.85641199271881,80.84918217558509,80.84918217558509,0,82.7,16.1,5570
4,evaluation,120.0kW,oort,10,0,0.9075314100154688,0.00758594973012805,0,100.0,120.0,80.82634800849655,100.0,100.0,0,91.3,16.1,5570
5,evaluation,250.0kW,oort,10,0,0.9608242751464687,0.0037302931305021048,0,100.0,250.0,56.25111176954848,100.0,100.0,0,91.0,16.1,5570
